"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Relative Humidity Avg. (%)","Relative Humidity Avg. Source Flag","Relative Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment","Growing Degree Days (base 5°C) (GDD)","Growing Degree Days (base 5°C) Source Flag","Corn Heat Units (germinate on start date) (CHU)","Corn Heat Units (germinate on start date) Source Flag","Potato Heat Units (PHU)","Potato Heat Units Source Flag"
"Lethbridge","07-June-2016","14.7","ACTUAL","100.0","33.1","ACTUAL","100.0","24.5","AGGREGATED","100.0","44.2","AGGREGATED","100.0","799.9","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","20.7","AGGREGATED","100.0","216.6","AGGREGATED","100.0","","","","392.7","MODELLED","877.4","MODELLED","305.8","MODELLED"
"Lethbridge","08-June-2016","13.0","ACTUAL","100.0","27.5","ACTUAL","100.0","19.5","AGGREGATED","100.0","64.0","AGGREGATED","100.0","799.9","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","20.6","AGGREGATED","100.0","246.8","AGGREGATED","100.0","","","","407.9","MODELLED","901.4","MODELLED","314.1","MODELLED"
"Lethbridge","09-June-2016","11.2","ACTUAL","100.0","24.7","ACTUAL","100.0","19.1","AGGREGATED","100.0","40.6","AGGREGATED","100.0","799.9","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","30.9","AGGREGATED","100.0","249.0","AGGREGATED","100.0","","","","420.9","MODELLED","923.0","MODELLED","322.4","MODELLED"
"Lethbridge","10-June-2016","5.7","ACTUAL","100.0","21.9","ACTUAL","100.0","14.5","AGGREGATED","100.0","65.7","AGGREGATED","100.0","800.1","AGGREGATED","using element [Precip. 1-hr other]","0.2","AGGREGATED","using element [Precip. 1-hr other]","16.1","AGGREGATED","100.0","35.4","AGGREGATED","100.0","","","","429.7","MODELLED","938.0","MODELLED","328.3","MODELLED"
"Lethbridge","11-June-2016","9.5","ACTUAL","100.0","20.1","ACTUAL","100.0","15.0","AGGREGATED","100.0","54.9","AGGREGATED","100.0","803.7","AGGREGATED","using element [Precip. 1-hr other]","3.6","AGGREGATED","using element [Precip. 1-hr other]","24.7","AGGREGATED","100.0","245.6","AGGREGATED","100.0","","","","439.5","MODELLED","955.1","MODELLED","335.5","MODELLED"
"Lethbridge","12-June-2016","3.5","ACTUAL","100.0","21.3","ACTUAL","100.0","14.7","AGGREGATED","100.0","41.7","AGGREGATED","100.0","803.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","38.6","AGGREGATED","100.0","250.7","AGGREGATED","100.0","","","","446.9","MODELLED","968.6","MODELLED","340.6","MODELLED"
"Lethbridge","13-June-2016","7.4","ACTUAL","100.0","24.3","ACTUAL","100.0","16.1","AGGREGATED","100.0","44.3","AGGREGATED","100.0","803.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","18.9","AGGREGATED","100.0","226.7","AGGREGATED","100.0","","","","457.7","MODELLED","986.5","MODELLED","347.3","MODELLED"
"Lethbridge","14-June-2016","6.7","ACTUAL","100.0","16.2","ACTUAL","100.0","12.4","AGGREGATED","100.0","51.8","AGGREGATED","100.0","804.7","AGGREGATED","using element [Precip. 1-hr other]","1.0","AGGREGATED","using element [Precip. 1-hr other]","24.7","AGGREGATED","100.0","223.3","AGGREGATED","100.0","","","","464.2","MODELLED","997.3","MODELLED","351.9","MODELLED"
"Lethbridge","15-June-2016","1.4","ACTUAL","100.0","19.4","ACTUAL","100.0","12.1","AGGREGATED","100.0","41.2","AGGREGATED","100.0","804.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","26.7","AGGREGATED","100.0","234.3","AGGREGATED","100.0","","","","469.6","MODELLED","1,009.2","MODELLED","355.6","MODELLED"
"Lethbridge","16-June-2016","7.6","ACTUAL","100.0","19.1","ACTUAL","100.0","13.1","AGGREGATED","100.0","46.6","AGGREGATED","100.0","804.9","AGGREGATED","using element [Precip. 1-hr other]","0.2","AGGREGATED","using element [Precip. 1-hr other]","29.9","AGGREGATED","100.0","254.6","AGGREGATED","100.0","","","","477.9","MODELLED","1,023.8","MODELLED","361.6","MODELLED"
"Lethbridge","17-June-2016","3.3","ACTUAL","100.0","20.6","ACTUAL","100.0","13.4","AGGREGATED","100.0","43.7","AGGREGATED","100.0","804.9","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","28.1","AGGREGATED","100.0","236.1","AGGREGATED","100.0","","","","484.9","MODELLED","1,036.7","MODELLED","366.4","MODELLED"
"Lethbridge","18-June-2016","7.7","ACTUAL","100.0","21.7","ACTUAL","100.0","14.4","AGGREGATED","100.0","61.6","AGGREGATED","100.0","806.5","AGGREGATED","using element [Precip. 1-hr other]","1.6","AGGREGATED","using element [Precip. 1-hr other]","13.9","AGGREGATED","100.0","195.5","AGGREGATED","100.0","","","","494.6","MODELLED","1,053.4","MODELLED","373.0","MODELLED"
"Lethbridge","19-June-2016","6.3","ACTUAL","100.0","21.2","ACTUAL","100.0","14.7","AGGREGATED","100.0","47.0","AGGREGATED","100.0","806.5","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","37.2","AGGREGATED","100.0","250.2","AGGREGATED","100.0","","","","503.3","MODELLED","1,068.5","MODELLED","378.9","MODELLED"
"Lethbridge","20-June-2016","6.2","ACTUAL","100.0","26.6","ACTUAL","100.0","17.1","AGGREGATED","100.0","43.7","AGGREGATED","100.0","806.5","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","13.5","AGGREGATED","100.0","192.5","AGGREGATED","100.0","","","","514.7","MODELLED","1,086.2","MODELLED","385.2","MODELLED"
"Lethbridge","21-June-2016","9.6","ACTUAL","100.0","22.8","ACTUAL","100.0","16.8","AGGREGATED","100.0","54.8","AGGREGATED","100.0","806.9","AGGREGATED","using element [Precip. 1-hr other]","0.4","AGGREGATED","using element [Precip. 1-hr other]","24.4","AGGREGATED","100.0","255.0","AGGREGATED","100.0","","","","525.9","MODELLED","1,105.3","MODELLED","392.9","MODELLED"
"Lethbridge","22-June-2016","6.9","ACTUAL","100.0","26.2","ACTUAL","100.0","17.6","AGGREGATED","100.0","50.4","AGGREGATED","100.0","806.9","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","17.6","AGGREGATED","100.0","235.3","AGGREGATED","100.0","","","","537.5","MODELLED","1,123.5","MODELLED","399.3","MODELLED"
"Lethbridge","23-June-2016","10.4","ACTUAL","100.0","28.7","ACTUAL","100.0","19.8","AGGREGATED","100.0","46.3","AGGREGATED","100.0","806.9","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","18.7","AGGREGATED","100.0","231.5","AGGREGATED","100.0","","","","552.0","MODELLED","1,145.3","MODELLED","406.8","MODELLED"
"Lethbridge","24-June-2016","9.1","ACTUAL","100.0","22.6","ACTUAL","100.0","16.3","AGGREGATED","100.0","49.0","AGGREGATED","100.0","807.3","AGGREGATED","using element [Precip. 1-hr other]","0.4","AGGREGATED","using element [Precip. 1-hr other]","35.8","AGGREGATED","100.0","253.7","AGGREGATED","100.0","","","","562.9","MODELLED","1,163.9","MODELLED","414.2","MODELLED"
"Lethbridge","25-June-2016","8.2","ACTUAL","100.0","23.3","ACTUAL","100.0","15.0","AGGREGATED","100.0","65.1","AGGREGATED","100.0","809.6","AGGREGATED","using element [Precip. 1-hr other]","2.3","AGGREGATED","using element [Precip. 1-hr other]","32.2","AGGREGATED","100.0","268.3","AGGREGATED","100.0","","","","573.6","MODELLED","1,182.0","MODELLED","421.2","MODELLED"
"Lethbridge","26-June-2016","8.5","ACTUAL","100.0","22.6","ACTUAL","100.0","16.0","AGGREGATED","100.0","65.2","AGGREGATED","100.0","811.3","AGGREGATED","using element [Precip. 1-hr other]","1.7","AGGREGATED","using element [Precip. 1-hr other]","17.9","AGGREGATED","100.0","275.1","AGGREGATED","100.0","","","","584.2","MODELLED","1,200.0","MODELLED","428.3","MODELLED"
"Lethbridge","27-June-2016","5.4","ACTUAL","100.0","27.2","ACTUAL","100.0","17.7","AGGREGATED","100.0","61.9","AGGREGATED","100.0","811.3","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","12.1","AGGREGATED","100.0","151.3","AGGREGATED","100.0","","","","595.5","MODELLED","1,217.1","MODELLED","434.4","MODELLED"
"Lethbridge","28-June-2016","8.8","ACTUAL","100.0","28.1","ACTUAL","100.0","18.5","AGGREGATED","100.0","67.0","AGGREGATED","100.0","813.3","AGGREGATED","using element [Precip. 1-hr other]","2.0","AGGREGATED","using element [Precip. 1-hr other]","13.7","AGGREGATED","100.0","118.2","AGGREGATED","100.0","","","","608.9","MODELLED","1,237.5","MODELLED","441.5","MODELLED"
"Lethbridge","29-June-2016","9.5","ACTUAL","100.0","27.1","ACTUAL","100.0","19.1","AGGREGATED","100.0","67.3","AGGREGATED","100.0","813.3","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","12.4","AGGREGATED","100.0","184.9","AGGREGATED","100.0","","","","622.2","MODELLED","1,258.2","MODELLED","448.9","MODELLED"
"Lethbridge","30-June-2016","13.4","ACTUAL","100.0","30.5","ACTUAL","100.0","19.6","AGGREGATED","100.0","73.6","AGGREGATED","100.0","817.7","AGGREGATED","using element [Precip. 1-hr other]","4.4","AGGREGATED","using element [Precip. 1-hr other]","17.5","AGGREGATED","100.0","151.2","AGGREGATED","100.0","","","","639.2","MODELLED","1,282.8","MODELLED","456.4","MODELLED"
"Lethbridge","01-July-2016","10.7","ACTUAL","100.0","26.9","ACTUAL","100.0","18.3","AGGREGATED","100.0","79.4","AGGREGATED","100.0","817.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","10.7","AGGREGATED","100.0","126.0","AGGREGATED","100.0","","","","653.0","MODELLED","1,304.6","MODELLED","464.3","MODELLED"
"Lethbridge","02-July-2016","12.9","ACTUAL","100.0","28.3","ACTUAL","100.0","19.9","AGGREGATED","100.0","68.3","AGGREGATED","100.0","817.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","15.9","AGGREGATED","100.0","236.5","AGGREGATED","100.0","","","","668.6","MODELLED","1,328.7","MODELLED","472.5","MODELLED"
"Lethbridge","03-July-2016","14.4","ACTUAL","100.0","30.0","ACTUAL","100.0","22.3","AGGREGATED","100.0","41.5","AGGREGATED","100.0","817.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","30.2","AGGREGATED","100.0","242.7","AGGREGATED","100.0","","","","685.8","MODELLED","1,354.2","MODELLED","480.1","MODELLED"
"Lethbridge","04-July-2016","7.3","ACTUAL","100.0","24.7","ACTUAL","100.0","17.1","AGGREGATED","100.0","54.1","AGGREGATED","100.0","817.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","24.2","AGGREGATED","100.0","248.0","AGGREGATED","100.0","","","","696.8","MODELLED","1,372.2","MODELLED","486.8","MODELLED"
"Lethbridge","05-July-2016","4.8","ACTUAL","100.0","23.0","ACTUAL","100.0","15.9","AGGREGATED","100.0","50.6","AGGREGATED","100.0","817.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","22.1","AGGREGATED","100.0","261.3","AGGREGATED","100.0","","","","705.7","MODELLED","1,387.1","MODELLED","492.6","MODELLED"
"Lethbridge","06-July-2016","6.9","ACTUAL","100.0","19.0","ACTUAL","100.0","12.7","AGGREGATED","100.0","74.1","AGGREGATED","100.0","818.7","AGGREGATED","using element [Precip. 1-hr other]","1.0","AGGREGATED","using element [Precip. 1-hr other]","13.6","AGGREGATED","100.0","243.7","AGGREGATED","100.0","","","","713.6","MODELLED","1,400.9","MODELLED","498.2","MODELLED"
"Lethbridge","07-July-2016","7.4","ACTUAL","100.0","25.6","ACTUAL","100.0","17.5","AGGREGATED","100.0","52.7","AGGREGATED","100.0","818.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","19.2","AGGREGATED","100.0","240.8","AGGREGATED","100.0","","","","725.1","MODELLED","1,419.4","MODELLED","504.9","MODELLED"
"Lethbridge","08-July-2016","10.6","ACTUAL","100.0","24.3","ACTUAL","100.0","18.2","AGGREGATED","100.0","53.8","AGGREGATED","100.0","818.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","23.5","AGGREGATED","100.0","224.5","AGGREGATED","100.0","","","","737.6","MODELLED","1,440.2","MODELLED","513.0","MODELLED"
"Lethbridge","09-July-2016","11.5","ACTUAL","100.0","26.7","ACTUAL","100.0","18.8","AGGREGATED","100.0","51.7","AGGREGATED","100.0","818.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","21.4","AGGREGATED","100.0","256.1","AGGREGATED","100.0","","","","751.7","MODELLED","1,462.7","MODELLED","521.1","MODELLED"
"Lethbridge","10-July-2016","5.8","ACTUAL","100.0","22.4","ACTUAL","100.0","15.6","AGGREGATED","100.0","64.0","AGGREGATED","100.0","818.7","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","17.4","AGGREGATED","100.0","326.7","AGGREGATED","100.0","","","","760.8","MODELLED","1,478.1","MODELLED","527.2","MODELLED"
"Lethbridge","11-July-2016","12.5","ACTUAL","100.0","22.1","ACTUAL","100.0","15.5","AGGREGATED","100.0","76.4","AGGREGATED","100.0","822.0","AGGREGATED","using element [Precip. 1-hr other]","3.3","AGGREGATED","using element [Precip. 1-hr other]","28.5","AGGREGATED","100.0","290.0","AGGREGATED","100.0","","","","773.1","MODELLED","1,499.4","MODELLED","535.8","MODELLED"
"Lethbridge","12-July-2016","12.3","ACTUAL","100.0","23.8","ACTUAL","100.0","15.6","AGGREGATED","100.0","76.4","AGGREGATED","100.0","831.7","AGGREGATED","using element [Precip. 1-hr other]","9.7","AGGREGATED","using element [Precip. 1-hr other]","18.5","AGGREGATED","100.0","266.1","AGGREGATED","100.0","","","","786.1","MODELLED","1,521.5","MODELLED","544.5","MODELLED"
"Lethbridge","13-July-2016","11.6","ACTUAL","100.0","22.4","ACTUAL","100.0","15.1","AGGREGATED","100.0","78.8","AGGREGATED","100.0","835.9","AGGREGATED","using element [Precip. 1-hr other]","4.2","AGGREGATED","using element [Precip. 1-hr other]","14.5","AGGREGATED","100.0","274.5","AGGREGATED","100.0","","","","798.1","MODELLED","1,542.2","MODELLED","552.8","MODELLED"
"Lethbridge","14-July-2016","8.8","ACTUAL","100.0","21.7","ACTUAL","100.0","15.6","AGGREGATED","100.0","76.9","AGGREGATED","100.0","836.1","AGGREGATED","using element [Precip. 1-hr other]","0.2","AGGREGATED","using element [Precip. 1-hr other]","15.8","AGGREGATED","100.0","299.5","AGGREGATED","100.0","","","","808.4","MODELLED","1,559.9","MODELLED","560.0","MODELLED"
"Lethbridge","15-July-2016","9.1","ACTUAL","100.0","24.3","ACTUAL","100.0","15.3","AGGREGATED","100.0","81.1","AGGREGATED","100.0","851.7","AGGREGATED","using element [Precip. 1-hr other]","15.6","AGGREGATED","using element [Precip. 1-hr other]","16.1","AGGREGATED","100.0","36.6","AGGREGATED","100.0","","","","820.1","MODELLED","1,579.3","MODELLED","567.4","MODELLED"
"Lethbridge","16-July-2016","10.2","ACTUAL","100.0","19.0","ACTUAL","100.0","14.2","AGGREGATED","100.0","78.2","AGGREGATED","100.0","852.8","AGGREGATED","using element [Precip. 1-hr other]","1.1","AGGREGATED","using element [Precip. 1-hr other]","14.8","AGGREGATED","100.0","273.3","AGGREGATED","100.0","","","","829.7","MODELLED","1,596.1","MODELLED","574.7","MODELLED"
"Lethbridge","17-July-2016","7.8","ACTUAL","100.0","22.3","ACTUAL","100.0","15.7","AGGREGATED","100.0","74.5","AGGREGATED","100.0","853.6","AGGREGATED","using element [Precip. 1-hr other]","0.8","AGGREGATED","using element [Precip. 1-hr other]","11.9","AGGREGATED","100.0","300.8","AGGREGATED","100.0","","","","839.7","MODELLED","1,613.3","MODELLED","581.4","MODELLED"
"Lethbridge","18-July-2016","10.9","ACTUAL","100.0","24.6","ACTUAL","100.0","17.2","AGGREGATED","100.0","79.5","AGGREGATED","100.0","859.6","AGGREGATED","using element [Precip. 1-hr other]","6.0","AGGREGATED","using element [Precip. 1-hr other]","11.8","AGGREGATED","100.0","309.7","AGGREGATED","100.0","","","","852.5","MODELLED","1,634.5","MODELLED","589.6","MODELLED"
"Lethbridge","19-July-2016","11.6","ACTUAL","100.0","28.3","ACTUAL","100.0","20.4","AGGREGATED","100.0","53.4","AGGREGATED","100.0","859.8","AGGREGATED","using element [Precip. 1-hr other]","0.2","AGGREGATED","using element [Precip. 1-hr other]","22.7","AGGREGATED","100.0","249.6","AGGREGATED","100.0","","","","867.4","MODELLED","1,657.4","MODELLED","597.5","MODELLED"
"Lethbridge","20-July-2016","11.8","ACTUAL","100.0","27.3","ACTUAL","100.0","20.7","AGGREGATED","100.0","40.5","AGGREGATED","100.0","859.8","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","30.2","AGGREGATED","100.0","248.7","AGGREGATED","100.0","","","","882.0","MODELLED","1,680.3","MODELLED","605.6","MODELLED"
"Lethbridge","21-July-2016","9.2","ACTUAL","100.0","29.7","ACTUAL","100.0","20.7","AGGREGATED","100.0","42.1","AGGREGATED","100.0","859.8","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","20.6","AGGREGATED","100.0","227.2","AGGREGATED","100.0","","","","896.4","MODELLED","1,701.1","MODELLED","612.4","MODELLED"
"Lethbridge","22-July-2016","10.0","ACTUAL","100.0","26.4","ACTUAL","100.0","17.4","AGGREGATED","100.0","63.7","AGGREGATED","100.0","865.9","AGGREGATED","using element [Precip. 1-hr other]","6.1","AGGREGATED","using element [Precip. 1-hr other]","21.7","AGGREGATED","100.0","283.9","AGGREGATED","100.0","","","","909.6","MODELLED","1,722.1","MODELLED","620.2","MODELLED"
"Lethbridge","23-July-2016","14.2","ACTUAL","100.0","26.3","ACTUAL","100.0","20.1","AGGREGATED","100.0","48.7","AGGREGATED","100.0","865.9","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","31.1","AGGREGATED","100.0","257.1","AGGREGATED","100.0","","","","924.9","MODELLED","1,746.9","MODELLED","629.1","MODELLED"
"Lethbridge","24-July-2016","10.3","ACTUAL","100.0","28.5","ACTUAL","100.0","20.0","AGGREGATED","100.0","53.3","AGGREGATED","100.0","865.9","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","14.3","AGGREGATED","100.0","238.5","AGGREGATED","100.0","","","","939.3","MODELLED","1,768.7","MODELLED","636.5","MODELLED"
"Lethbridge","25-July-2016","11.1","ACTUAL","100.0","27.2","ACTUAL","100.0","19.9","AGGREGATED","100.0","65.0","AGGREGATED","100.0","865.9","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","14.3","AGGREGATED","100.0","15.7","AGGREGATED","100.0","","","","953.4","MODELLED","1,790.9","MODELLED","644.5","MODELLED"
"Lethbridge","26-July-2016","13.2","ACTUAL","100.0","25.4","ACTUAL","100.0","18.2","AGGREGATED","100.0","82.2","AGGREGATED","100.0","878.2","AGGREGATED","using element [Precip. 1-hr other]","12.3","AGGREGATED","using element [Precip. 1-hr other]","14.3","AGGREGATED","100.0","167.2","AGGREGATED","100.0","","","","967.7","MODELLED","1,814.5","MODELLED","653.3","MODELLED"
"Lethbridge","27-July-2016","12.0","ACTUAL","100.0","26.0","ACTUAL","100.0","18.2","AGGREGATED","100.0","78.0","AGGREGATED","100.0","881.9","AGGREGATED","using element [Precip. 1-hr other]","3.7","AGGREGATED","using element [Precip. 1-hr other]","9.3","AGGREGATED","100.0","178.6","AGGREGATED","100.0","","","","981.7","MODELLED","1,837.3","MODELLED","661.7","MODELLED"
"Lethbridge","28-July-2016","12.5","ACTUAL","100.0","27.4","ACTUAL","100.0","19.5","AGGREGATED","100.0","75.4","AGGREGATED","100.0","885.6","AGGREGATED","using element [Precip. 1-hr other]","3.7","AGGREGATED","using element [Precip. 1-hr other]","9.8","AGGREGATED","100.0","229.7","AGGREGATED","100.0","","","","996.7","MODELLED","1,860.8","MODELLED","670.0","MODELLED"
"Lethbridge","29-July-2016","12.0","ACTUAL","100.0","27.5","ACTUAL","100.0","19.9","AGGREGATED","100.0","70.6","AGGREGATED","100.0","885.6","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","11.2","AGGREGATED","100.0","168.9","AGGREGATED","100.0","","","","1,011.4","MODELLED","1,883.9","MODELLED","678.2","MODELLED"
"Lethbridge","30-July-2016","13.8","ACTUAL","100.0","29.0","ACTUAL","100.0","21.1","AGGREGATED","100.0","65.0","AGGREGATED","100.0","885.6","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","15.2","AGGREGATED","100.0","66.4","AGGREGATED","100.0","","","","1,027.8","MODELLED","1,908.8","MODELLED","686.2","MODELLED"
"Lethbridge","31-July-2016","12.2","ACTUAL","100.0","20.7","ACTUAL","100.0","15.8","AGGREGATED","100.0","75.0","AGGREGATED","100.0","886.0","AGGREGATED","using element [Precip. 1-hr other]","0.4","AGGREGATED","using element [Precip. 1-hr other]","16.2","AGGREGATED","100.0","338.5","AGGREGATED","100.0","","","","1,039.3","MODELLED","1,928.9","MODELLED","694.6","MODELLED"
"Lethbridge","01-August-2016","6.3","ACTUAL","100.0","24.4","ACTUAL","100.0","15.3","AGGREGATED","100.0","69.3","AGGREGATED","100.0","886.2","AGGREGATED","using element [Precip. 1-hr other]","0.2","AGGREGATED","using element [Precip. 1-hr other]","12.2","AGGREGATED","100.0","127.8","AGGREGATED","100.0","","","","1,049.6","MODELLED","1,945.9","MODELLED","701.0","MODELLED"
"Lethbridge","02-August-2016","7.1","ACTUAL","100.0","29.2","ACTUAL","100.0","18.3","AGGREGATED","100.0","58.5","AGGREGATED","100.0","886.2","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","14.4","AGGREGATED","100.0","50.0","AGGREGATED","100.0","","","","1,062.8","MODELLED","1,964.8","MODELLED","707.1","MODELLED"
"Lethbridge","03-August-2016","9.5","ACTUAL","100.0","17.3","ACTUAL","100.0","13.3","AGGREGATED","100.0","84.5","AGGREGATED","100.0","894.3","AGGREGATED","using element [Precip. 1-hr other]","8.1","AGGREGATED","using element [Precip. 1-hr other]","25.1","AGGREGATED","100.0","273.9","AGGREGATED","100.0","","","","1,071.2","MODELLED","1,979.3","MODELLED","713.6","MODELLED"
"Lethbridge","04-August-2016","8.3","ACTUAL","100.0","25.2","ACTUAL","100.0","17.0","AGGREGATED","100.0","64.9","AGGREGATED","100.0","894.3","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","11.1","AGGREGATED","100.0","241.5","AGGREGATED","100.0","","","","1,083.0","MODELLED","1,998.4","MODELLED","720.8","MODELLED"
"Lethbridge","05-August-2016","7.0","ACTUAL","100.0","29.2","ACTUAL","100.0","18.6","AGGREGATED","100.0","64.5","AGGREGATED","100.0","894.3","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","15.0","AGGREGATED","100.0","82.4","AGGREGATED","100.0","","","","1,096.0","MODELLED","2,017.2","MODELLED","726.9","MODELLED"
"Lethbridge","06-August-2016","10.2","ACTUAL","100.0","23.4","ACTUAL","100.0","17.0","AGGREGATED","100.0","81.9","AGGREGATED","100.0","895.5","AGGREGATED","using element [Precip. 1-hr other]","1.2","AGGREGATED","using element [Precip. 1-hr other]","12.0","AGGREGATED","100.0","62.3","AGGREGATED","100.0","","","","1,107.8","MODELLED","2,037.2","MODELLED","734.8","MODELLED"
"Lethbridge","07-August-2016","13.8","ACTUAL","100.0","23.2","ACTUAL","100.0","18.1","AGGREGATED","100.0","83.7","AGGREGATED","100.0","903.3","AGGREGATED","using element [Precip. 1-hr other]","7.8","AGGREGATED","using element [Precip. 1-hr other]","11.9","AGGREGATED","100.0","7.7","AGGREGATED","100.0","","","","1,121.3","MODELLED","2,060.3","MODELLED","743.9","MODELLED"
"Lethbridge","08-August-2016","10.3","ACTUAL","100.0","24.9","ACTUAL","100.0","17.7","AGGREGATED","100.0","71.0","AGGREGATED","100.0","906.1","AGGREGATED","using element [Precip. 1-hr other]","2.8","AGGREGATED","using element [Precip. 1-hr other]","17.2","AGGREGATED","100.0","268.7","AGGREGATED","100.0","","","","1,133.9","MODELLED","2,081.1","MODELLED","751.8","MODELLED"
"Lethbridge","09-August-2016","9.4","ACTUAL","100.0","25.0","ACTUAL","100.0","16.5","AGGREGATED","100.0","75.0","AGGREGATED","100.0","906.9","AGGREGATED","using element [Precip. 1-hr other]","0.8","AGGREGATED","using element [Precip. 1-hr other]","13.5","AGGREGATED","100.0","193.2","AGGREGATED","100.0","","","","1,146.1","MODELLED","2,101.1","MODELLED","759.4","MODELLED"
"Lethbridge","10-August-2016","11.3","ACTUAL","100.0","18.0","ACTUAL","100.0","14.3","AGGREGATED","100.0","85.6","AGGREGATED","100.0","915.1","AGGREGATED","using element [Precip. 1-hr other]","8.2","AGGREGATED","using element [Precip. 1-hr other]","22.9","AGGREGATED","100.0","247.0","AGGREGATED","100.0","","","","1,155.8","MODELLED","2,118.0","MODELLED","766.9","MODELLED"
"Lethbridge","11-August-2016","11.0","ACTUAL","100.0","24.3","ACTUAL","100.0","17.8","AGGREGATED","100.0","68.5","AGGREGATED","100.0","915.1","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","15.8","AGGREGATED","100.0","262.4","AGGREGATED","100.0","","","","1,168.5","MODELLED","2,139.1","MODELLED","775.2","MODELLED"
"Lethbridge","12-August-2016","12.1","ACTUAL","100.0","23.0","ACTUAL","100.0","17.5","AGGREGATED","100.0","71.7","AGGREGATED","100.0","915.1","AGGREGATED","using element [Precip. 1-hr other]","0.0","AGGREGATED","using element [Precip. 1-hr other]","8.5","AGGREGATED","100.0","277.3","AGGREGATED","100.0","","","","1,181.0","MODELLED","2,160.6","MODELLED","783.7","MODELLED"
